Price,Close,High,Low,Open,Volume
Ticker,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS
Datetime,,,,,
2026-05-20 03:45:00+00:00,1196.5,1207.300048828125,1196.0,1207.300048828125,0
2026-05-20 03:50:00+00:00,1196.800048828125,1198.5,1194.699951171875,1196.5,23843
2026-05-20 03:55:00+00:00,1201.699951171875,1201.699951171875,1196.9000244140625,1197.199951171875,17468
2026-05-20 04:00:00+00:00,1203.0,1203.5999755859375,1200.5999755859375,1201.4000244140625,13940
2026-05-20 04:05:00+00:00,1201.0999755859375,1206.699951171875,1201.0999755859375,1203.5999755859375,44226
2026-05-20 04:10:00+00:00,1203.5999755859375,1203.800048828125,1200.0,1201.0,15020
2026-05-20 04:15:00+00:00,1202.699951171875,1204.0999755859375,1202.699951171875,1203.199951171875,9367
2026-05-20 04:20:00+00:00,1200.9000244140625,1203.0,1200.9000244140625,1202.699951171875,13777
2026-05-20 04:25:00+00:00,1202.5,1203.0,1200.0999755859375,1200.9000244140625,12991
2026-05-20 04:30:00+00:00,1199.5999755859375,1202.800048828125,1198.800048828125,1202.800048828125,16520
2026-05-20 04:35:00+00:00,1199.199951171875,1199.5999755859375,1198.0,1199.5999755859375,8858
2026-05-20 04:40:00+00:00,1199.0999755859375,1200.5,1198.800048828125,1199.199951171875,10538
2026-05-20 04:45:00+00:00,1199.5,1199.9000244140625,1197.5,1199.4000244140625,4970
2026-05-20 04:50:00+00:00,1197.0999755859375,1200.0,1197.0999755859375,1199.5,6674
2026-05-20 04:55:00+00:00,1199.0999755859375,1199.5999755859375,1197.4000244140625,1197.4000244140625,8713
2026-05-20 05:00:00+00:00,1199.800048828125,1201.4000244140625,1198.800048828125,1199.0999755859375,22596
2026-05-20 05:05:00+00:00,1198.699951171875,1200.0999755859375,1198.699951171875,1199.800048828125,4903
2026-05-20 05:10:00+00:00,1195.699951171875,1199.4000244140625,1195.199951171875,1199.4000244140625,16123
2026-05-20 05:15:00+00:00,1195.0999755859375,1196.300048828125,1195.0999755859375,1195.699951171875,12473
2026-05-20 05:20:00+00:00,1197.699951171875,1198.0999755859375,1195.0999755859375,1195.199951171875,12712
2026-05-20 05:25:00+00:00,1200.0999755859375,1200.800048828125,1197.300048828125,1198.0,55682
2026-05-20 05:30:00+00:00,1200.199951171875,1200.9000244140625,1199.0,1200.0999755859375,48484
2026-05-20 05:35:00+00:00,1202.800048828125,1202.800048828125,1199.0,1200.300048828125,47474
2026-05-20 05:40:00+00:00,1201.5,1203.4000244140625,1201.5,1202.0999755859375,8967
2026-05-20 05:45:00+00:00,1202.5999755859375,1203.0,1201.5,1201.9000244140625,12978
2026-05-20 05:50:00+00:00,1205.0,1205.5,1202.5999755859375,1202.5999755859375,8284
2026-05-20 05:55:00+00:00,1208.699951171875,1208.699951171875,1205.0,1205.5,12805
2026-05-20 06:00:00+00:00,1209.800048828125,1211.0999755859375,1208.5,1208.699951171875,28977
2026-05-20 06:05:00+00:00,1210.300048828125,1211.4000244140625,1209.199951171875,1209.800048828125,12399
2026-05-20 06:10:00+00:00,1209.800048828125,1211.0,1209.199951171875,1210.300048828125,8199
2026-05-20 06:15:00+00:00,1211.199951171875,1212.300048828125,1210.300048828125,1211.0,21139
2026-05-20 06:20:00+00:00,1210.0,1210.9000244140625,1209.199951171875,1210.199951171875,14007
2026-05-20 06:25:00+00:00,1211.0,1212.0,1210.300048828125,1210.4000244140625,13637
2026-05-20 06:30:00+00:00,1213.5999755859375,1213.5999755859375,1210.9000244140625,1211.0,266618
2026-05-20 06:35:00+00:00,1215.0,1216.0999755859375,1213.5999755859375,1213.5999755859375,22233
2026-05-20 06:40:00+00:00,1213.300048828125,1215.5,1212.0,1215.0999755859375,19196
2026-05-20 06:45:00+00:00,1213.5,1213.5,1211.300048828125,1213.0999755859375,27773
2026-05-20 06:50:00+00:00,1215.0,1215.699951171875,1212.9000244140625,1212.9000244140625,37793
2026-05-20 06:55:00+00:00,1211.5,1215.5,1210.800048828125,1215.0,135261
2026-05-20 07:00:00+00:00,1211.300048828125,1211.800048828125,1210.5999755859375,1211.800048828125,9343
2026-05-20 07:05:00+00:00,1212.0,1212.9000244140625,1210.699951171875,1210.699951171875,4688
2026-05-20 07:10:00+00:00,1211.699951171875,1212.9000244140625,1211.0999755859375,1212.9000244140625,11029
2026-05-20 07:15:00+00:00,1211.0,1212.4000244140625,1210.9000244140625,1211.4000244140625,5653
2026-05-20 07:20:00+00:00,1210.0,1211.4000244140625,1210.0,1211.0,6062
2026-05-20 07:25:00+00:00,1211.300048828125,1211.300048828125,1210.5,1210.5999755859375,5644
2026-05-20 07:30:00+00:00,1209.5,1211.0,1208.0999755859375,1210.9000244140625,72173
2026-05-20 07:35:00+00:00,1212.0,1212.0,1209.0,1209.5,8505
2026-05-20 07:40:00+00:00,1210.9000244140625,1212.0,1210.699951171875,1212.0,2664
2026-05-20 07:45:00+00:00,1211.0999755859375,1212.5,1210.5,1210.800048828125,5043
2026-05-20 07:50:00+00:00,1210.800048828125,1211.5999755859375,1210.5999755859375,1211.300048828125,3049
2026-05-20 07:55:00+00:00,1211.0,1212.5,1210.5,1211.0999755859375,5083
2026-05-20 08:00:00+00:00,1210.699951171875,1211.5,1210.199951171875,1211.0,2798
2026-05-20 08:05:00+00:00,1212.5,1212.699951171875,1210.5999755859375,1210.699951171875,4269
2026-05-20 08:10:00+00:00,1211.800048828125,1212.5,1211.4000244140625,1212.5,4050
2026-05-20 08:15:00+00:00,1213.300048828125,1213.800048828125,1211.5,1212.300048828125,9360
2026-05-20 08:20:00+00:00,1210.9000244140625,1213.199951171875,1209.699951171875,1213.199951171875,7778
2026-05-20 08:25:00+00:00,1211.5999755859375,1211.9000244140625,1210.300048828125,1210.9000244140625,2781
2026-05-20 08:30:00+00:00,1210.699951171875,1212.9000244140625,1210.699951171875,1211.5999755859375,9244
2026-05-20 08:35:00+00:00,1211.699951171875,1211.9000244140625,1210.4000244140625,1211.0,6818
2026-05-20 08:40:00+00:00,1210.4000244140625,1211.5999755859375,1210.300048828125,1211.5999755859375,5863
2026-05-20 08:45:00+00:00,1209.5,1210.9000244140625,1209.4000244140625,1210.9000244140625,5532
2026-05-20 08:50:00+00:00,1209.5,1210.5,1208.4000244140625,1209.9000244140625,14509
2026-05-20 08:55:00+00:00,1209.4000244140625,1210.0,1208.0999755859375,1210.0,18912
2026-05-20 09:00:00+00:00,1208.699951171875,1209.9000244140625,1208.0999755859375,1209.0999755859375,14108
2026-05-20 09:05:00+00:00,1209.800048828125,1210.0,1207.9000244140625,1208.699951171875,47232
2026-05-20 09:10:00+00:00,1210.4000244140625,1210.5,1209.0999755859375,1209.800048828125,6431
2026-05-20 09:15:00+00:00,1210.0,1210.0999755859375,1209.0999755859375,1209.800048828125,7968
2026-05-20 09:20:00+00:00,1209.0,1211.300048828125,1208.199951171875,1209.5999755859375,14691
2026-05-20 09:25:00+00:00,1209.300048828125,1209.4000244140625,1208.300048828125,1208.5,8205
2026-05-20 09:30:00+00:00,1207.5,1209.0999755859375,1207.0,1209.0999755859375,28338
2026-05-20 09:35:00+00:00,1208.9000244140625,1209.0,1207.4000244140625,1207.5,21330
2026-05-20 09:40:00+00:00,1208.300048828125,1208.9000244140625,1207.0999755859375,1208.9000244140625,51321
2026-05-20 09:45:00+00:00,1209.5,1210.699951171875,1208.199951171875,1208.5999755859375,73696
2026-05-20 09:50:00+00:00,1208.4000244140625,1210.0,1208.0,1209.0,59321
2026-05-20 09:55:00+00:00,1208.699951171875,1210.9000244140625,1206.0,1208.4000244140625,27069
2026-05-21 03:45:00+00:00,1204.9000244140625,1216.0999755859375,1204.9000244140625,1215.0,0
2026-05-21 03:50:00+00:00,1204.699951171875,1207.5,1204.0,1204.9000244140625,29397
2026-05-21 03:55:00+00:00,1205.199951171875,1210.4000244140625,1203.5,1204.5,51932
2026-05-21 04:00:00+00:00,1203.0999755859375,1206.300048828125,1203.0999755859375,1205.9000244140625,23532
2026-05-21 04:05:00+00:00,1204.5,1207.0,1203.0,1203.5999755859375,69897
2026-05-21 04:10:00+00:00,1204.0999755859375,1206.300048828125,1202.9000244140625,1204.5,42101
2026-05-21 04:15:00+00:00,1203.5,1204.800048828125,1202.300048828125,1204.0,27930
2026-05-21 04:20:00+00:00,1204.699951171875,1205.0,1203.699951171875,1203.9000244140625,14591
2026-05-21 04:25:00+00:00,1203.5,1205.300048828125,1203.0,1204.699951171875,20087
2026-05-21 04:30:00+00:00,1204.5999755859375,1205.9000244140625,1202.4000244140625,1203.5,18558
2026-05-21 04:35:00+00:00,1204.300048828125,1204.9000244140625,1203.800048828125,1204.0999755859375,7582
2026-05-21 04:40:00+00:00,1203.699951171875,1206.9000244140625,1203.4000244140625,1206.5999755859375,21592
2026-05-21 04:45:00+00:00,1204.0,1205.800048828125,1203.699951171875,1204.0,12792
2026-05-21 04:50:00+00:00,1204.0999755859375,1205.699951171875,1203.5,1204.300048828125,13840
2026-05-21 04:55:00+00:00,1205.300048828125,1206.0,1203.699951171875,1204.0999755859375,8418
2026-05-21 05:00:00+00:00,1202.800048828125,1205.699951171875,1202.699951171875,1205.699951171875,20722
2026-05-21 05:05:00+00:00,1200.0,1202.800048828125,1200.0,1202.0,20574
2026-05-21 05:10:00+00:00,1199.300048828125,1201.300048828125,1199.199951171875,1200.0,12032
2026-05-21 05:15:00+00:00,1201.5,1201.699951171875,1199.300048828125,1199.300048828125,17388
2026-05-21 05:20:00+00:00,1200.5,1201.5,1199.9000244140625,1201.5,8791
2026-05-21 05:25:00+00:00,1200.0999755859375,1201.199951171875,1199.5,1200.9000244140625,10573
2026-05-21 05:30:00+00:00,1199.5999755859375,1200.5,1199.5999755859375,1200.5,4912
2026-05-21 05:35:00+00:00,1199.699951171875,1200.300048828125,1198.699951171875,1199.5999755859375,10754
2026-05-21 05:40:00+00:00,1199.199951171875,1200.300048828125,1199.199951171875,1200.0,5560
2026-05-21 05:45:00+00:00,1199.4000244140625,1199.699951171875,1197.5999755859375,1199.5,10500
2026-05-21 05:50:00+00:00,1199.699951171875,1200.0,1198.699951171875,1199.5999755859375,10105
2026-05-21 05:55:00+00:00,1197.9000244140625,1200.0,1197.9000244140625,1199.699951171875,64095
2026-05-21 06:00:00+00:00,1197.699951171875,1198.699951171875,1195.699951171875,1198.0,33082
2026-05-21 06:05:00+00:00,1197.199951171875,1198.699951171875,1197.0,1197.9000244140625,12163
2026-05-21 06:10:00+00:00,1197.699951171875,1198.0,1196.699951171875,1197.199951171875,4587
2026-05-21 06:15:00+00:00,1197.5999755859375,1198.0999755859375,1196.699951171875,1197.699951171875,3382
2026-05-21 06:20:00+00:00,1197.0,1199.199951171875,1196.0,1197.5999755859375,68460
2026-05-21 06:25:00+00:00,1196.0,1197.0999755859375,1195.5999755859375,1196.800048828125,25676
2026-05-21 06:30:00+00:00,1197.699951171875,1197.699951171875,1196.0,1196.0,68309
2026-05-21 06:35:00+00:00,1199.0,1199.800048828125,1197.199951171875,1197.5999755859375,9457
2026-05-21 06:40:00+00:00,1199.5999755859375,1200.0,1198.800048828125,1198.800048828125,14047
2026-05-21 06:45:00+00:00,1198.199951171875,1199.9000244140625,1198.0,1199.9000244140625,4010
2026-05-21 06:50:00+00:00,1196.5999755859375,1198.5,1196.0,1198.0,44782
2026-05-21 06:55:00+00:00,1195.199951171875,1197.0999755859375,1195.0,1196.5999755859375,35840
2026-05-21 07:00:00+00:00,1194.9000244140625,1195.300048828125,1193.0999755859375,1195.199951171875,21760
2026-05-21 07:05:00+00:00,1193.800048828125,1195.0,1193.199951171875,1194.9000244140625,3668
2026-05-21 07:10:00+00:00,1194.5999755859375,1194.5999755859375,1193.199951171875,1193.5999755859375,3697
2026-05-21 07:15:00+00:00,1195.0999755859375,1195.5999755859375,1193.300048828125,1194.5,5247
2026-05-21 07:20:00+00:00,1196.4000244140625,1196.4000244140625,1195.0,1195.4000244140625,5058
2026-05-21 07:25:00+00:00,1194.0999755859375,1196.0999755859375,1193.5,1196.0,4743
2026-05-21 07:30:00+00:00,1193.4000244140625,1194.300048828125,1193.0999755859375,1194.0999755859375,2178
2026-05-21 07:35:00+00:00,1195.5,1196.0,1192.5,1193.300048828125,5967
2026-05-21 07:40:00+00:00,1194.300048828125,1195.9000244140625,1194.199951171875,1195.5,15132
2026-05-21 07:45:00+00:00,1194.9000244140625,1195.0,1194.0999755859375,1194.699951171875,12120
2026-05-21 07:50:00+00:00,1194.5999755859375,1195.0,1194.199951171875,1194.9000244140625,8673
2026-05-21 07:55:00+00:00,1195.0,1195.0,1194.5,1194.699951171875,2669
2026-05-21 08:00:00+00:00,1195.0,1195.5,1194.699951171875,1195.0,61961
2026-05-21 08:05:00+00:00,1196.5,1196.5999755859375,1195.199951171875,1195.300048828125,12152
2026-05-21 08:10:00+00:00,1196.5999755859375,1197.0,1195.5999755859375,1196.5,16783
2026-05-21 08:15:00+00:00,1195.9000244140625,1197.0,1195.199951171875,1197.0,10599
2026-05-21 08:20:00+00:00,1196.0999755859375,1196.199951171875,1195.4000244140625,1195.800048828125,7150
2026-05-21 08:25:00+00:00,1195.199951171875,1196.4000244140625,1194.5999755859375,1196.0999755859375,12053
2026-05-21 08:30:00+00:00,1195.0,1195.4000244140625,1194.199951171875,1195.4000244140625,10152
2026-05-21 08:35:00+00:00,1194.0,1195.300048828125,1193.5999755859375,1195.0,6540
2026-05-21 08:40:00+00:00,1194.5,1195.0999755859375,1193.199951171875,1194.4000244140625,26664
2026-05-21 08:45:00+00:00,1194.5,1194.5999755859375,1193.300048828125,1194.300048828125,4213
2026-05-21 08:50:00+00:00,1194.5,1194.699951171875,1193.9000244140625,1194.5,8614
2026-05-21 08:55:00+00:00,1194.0999755859375,1195.5999755859375,1193.0999755859375,1194.5,23332
2026-05-21 09:00:00+00:00,1195.300048828125,1195.300048828125,1193.800048828125,1194.0,3870
2026-05-21 09:05:00+00:00,1194.5999755859375,1195.699951171875,1194.199951171875,1195.300048828125,7457
2026-05-21 09:10:00+00:00,1193.199951171875,1194.5999755859375,1192.9000244140625,1194.5999755859375,21001
2026-05-21 09:15:00+00:00,1192.9000244140625,1194.4000244140625,1192.9000244140625,1193.5999755859375,8500
2026-05-21 09:20:00+00:00,1195.0,1195.0,1193.0,1193.0,15718
2026-05-21 09:25:00+00:00,1195.0,1195.699951171875,1194.800048828125,1195.0,23416
2026-05-21 09:30:00+00:00,1195.0,1195.5,1194.199951171875,1195.4000244140625,21461
2026-05-21 09:35:00+00:00,1194.699951171875,1195.5999755859375,1194.199951171875,1195.0,17431
2026-05-21 09:40:00+00:00,1194.9000244140625,1195.5,1194.800048828125,1195.300048828125,11172
2026-05-21 09:45:00+00:00,1195.5,1195.5,1194.199951171875,1194.5999755859375,20965
2026-05-21 09:50:00+00:00,1195.9000244140625,1196.4000244140625,1195.0,1195.300048828125,32066
2026-05-21 09:55:00+00:00,1195.300048828125,1196.0999755859375,1193.0999755859375,1195.4000244140625,56279
2026-05-22 03:45:00+00:00,1195.800048828125,1202.0,1194.199951171875,1198.0,0
2026-05-22 03:50:00+00:00,1198.4000244140625,1199.4000244140625,1196.0,1197.4000244140625,18223
2026-05-22 03:55:00+00:00,1196.9000244140625,1198.699951171875,1196.0999755859375,1198.4000244140625,8481
2026-05-22 04:00:00+00:00,1196.199951171875,1197.300048828125,1196.0,1196.9000244140625,3812
2026-05-22 04:05:00+00:00,1197.5,1198.199951171875,1196.5,1196.699951171875,10276
2026-05-22 04:10:00+00:00,1194.0,1197.199951171875,1193.5,1197.199951171875,5756
2026-05-22 04:15:00+00:00,1195.0,1195.5,1192.199951171875,1193.4000244140625,6313
2026-05-22 04:20:00+00:00,1200.4000244140625,1200.5999755859375,1194.800048828125,1195.0999755859375,21720
2026-05-22 04:25:00+00:00,1202.5999755859375,1202.9000244140625,1199.300048828125,1200.4000244140625,14550
2026-05-22 04:30:00+00:00,1202.9000244140625,1203.5999755859375,1201.800048828125,1202.9000244140625,18810
2026-05-22 04:35:00+00:00,1202.699951171875,1203.0,1201.800048828125,1202.699951171875,5505
2026-05-22 04:40:00+00:00,1202.300048828125,1202.9000244140625,1201.800048828125,1202.699951171875,3471
2026-05-22 04:45:00+00:00,1201.0,1202.800048828125,1201.0,1202.0,8278
2026-05-22 04:50:00+00:00,1201.5,1202.199951171875,1200.699951171875,1201.0,8081
2026-05-22 04:55:00+00:00,1200.5999755859375,1201.699951171875,1200.0,1201.5999755859375,1872
2026-05-22 05:00:00+00:00,1201.800048828125,1202.199951171875,1200.4000244140625,1200.5,3676
2026-05-22 05:05:00+00:00,1202.4000244140625,1203.199951171875,1201.5,1202.0,22111
2026-05-22 05:10:00+00:00,1201.0999755859375,1202.4000244140625,1200.699951171875,1202.199951171875,8660
2026-05-22 05:15:00+00:00,1200.0,1201.199951171875,1199.4000244140625,1200.9000244140625,5101
2026-05-22 05:20:00+00:00,1197.199951171875,1200.5999755859375,1196.0,1200.300048828125,48385
2026-05-22 05:25:00+00:00,1199.0,1199.199951171875,1196.800048828125,1197.0,5580
2026-05-22 05:30:00+00:00,1200.5,1200.699951171875,1199.0,1199.0999755859375,6624
2026-05-22 05:35:00+00:00,1200.699951171875,1200.9000244140625,1199.5,1200.300048828125,8477
2026-05-22 05:40:00+00:00,1198.4000244140625,1201.0,1198.300048828125,1201.0,14857
2026-05-22 05:45:00+00:00,1199.0,1199.5999755859375,1197.699951171875,1197.699951171875,13596
2026-05-22 05:50:00+00:00,1199.5999755859375,1200.9000244140625,1199.0,1199.300048828125,28029
2026-05-22 05:55:00+00:00,1198.5999755859375,1200.199951171875,1197.800048828125,1200.199951171875,21184
